computations_done_times_samples,losses
2344200,-0.005331000313162804
2344500,-0.005330523010343313
2344800,-0.00533064641058445
2345100,-0.005329347215592861
2345400,-0.00532999774441123
2345700,-0.005324480589479208
2346000,-0.005327819846570492
2346300,-0.005327475257217884
2346600,-0.005327372346073389
2346900,-0.005323582328855991
2347200,-0.0053264908492565155
2347500,-0.005328896455466747
2347800,-0.005325962323695421
2348100,-0.005327735096216202
2348400,-0.005321232136338949
2348700,-0.005316309165209532
2349000,-0.005307949148118496
2349300,-0.005324927158653736
2349600,-0.00533059099689126
2349900,-0.005329293664544821
2350200,-0.005329363979399204
2350500,-0.005328800994902849
2350800,-0.005327858030796051
2351100,-0.00532666826620698
2351400,-0.0053163375705480576
2351700,-0.0053248475305736065
2352000,-0.005325937177985907
2352300,-0.005327942781150341
2352600,-0.005326852668076754
2352900,-0.005326431710273027
2353200,-0.005321219563484192
2353500,-0.005325070582330227
2353800,-0.005323376972228289
2354100,-0.005321898963302374
2354400,-0.005325949750840664
2354700,-0.005320675205439329
2355000,-0.005323994439095259
2355300,-0.0053230407647788525
2355600,-0.0053203352726995945
2355900,-0.005324267316609621
2356200,-0.00532355485484004
2356500,-0.005310101434588432
2356800,-0.005310633685439825
2357100,-0.005303585436195135
2357400,-0.005312188528478146
2357700,-0.005325827281922102
2358000,-0.005325521808117628
2358300,-0.005326100625097752
2358600,-0.005325630307197571
2358900,-0.0053271041251719
2359200,-0.005326375365257263
2359500,-0.005317919887602329
2359800,-0.005318640265613794
2360100,-0.005324449855834246
2360400,-0.00532711623236537
2360700,-0.005326838698238134
2361000,-0.005323450546711683
2361300,-0.005319647025316954
2361600,-0.005325160454958677
2361900,-0.00532044330611825
2362200,-0.0053265281021595
2362500,-0.005326163023710251
2362800,-0.005324395373463631
2363100,-0.005326816812157631
2363400,-0.005308571737259626
2363700,-0.0053247674368321896
2364000,-0.005328891333192587
2364300,-0.005329262465238571
2364600,-0.005326883867383003
2364900,-0.005325675010681152
2365200,-0.005322825629264116
2365500,-0.005329832900315523
2365800,-0.005330303683876991
2366100,-0.005331740714609623
2366400,-0.005330388434231281
2366700,-0.005331134423613548
2367000,-0.005318434443324804
2367300,-0.005326994229108095
2367600,-0.005329313222318888
2367900,-0.005319380201399326
2368200,-0.005323387682437897
2368500,-0.005329843144863844
2368800,-0.0053322333842515945
2369100,-0.005329233128577471
2369400,-0.005325364414602518
2369700,-0.005330629646778107
2370000,-0.0053297849372029305
2370300,-0.005328759551048279
2370600,-0.005330266430974007
2370900,-0.005328970495611429
2371200,-0.005318008828908205
2371500,-0.00532440235838294
2371800,-0.00532954977825284
2372100,-0.00532802427187562
2372400,-0.005324390716850758
2372700,-0.005325316451489925
2373000,-0.00532104354351759
2373300,-0.005326693411916494
2373600,-0.005324603524059057
2373900,-0.005317614879459143
2374200,-0.00532165914773941
2374500,-0.005327749066054821
2374800,-0.005326298531144857
2375100,-0.005315372720360756
2375400,-0.005327217280864716
2375700,-0.005326991435140371
2376000,-0.005324043333530426
2376300,-0.005311555694788694
2376600,-0.005322923883795738
2376900,-0.005327691789716482
2377200,-0.005325622390955687
2377500,-0.005318176932632923
2377800,-0.00532669760286808
2378100,-0.00531358877196908
2378400,-0.00532441446557641
2378700,-0.005318586248904467
2379000,-0.00530990120023489
2379300,-0.005322915967553854
2379600,-0.0053181834518909454
2379900,-0.005318507552146912
2380200,-0.005324001424014568
2380500,-0.005325389560312033
2380800,-0.005321293603628874
2381100,-0.005325208883732557
2381400,-0.005324567202478647
2381700,-0.00532036367803812
2382000,-0.005326923914253712
2382300,-0.005325560923665762
2382600,-0.005325461737811565
2382900,-0.005327495280653238
2383200,-0.005315817892551422
2383500,-0.005321211647242308
2383800,-0.005298558156937361
2384100,-0.005268199369311333
2384400,-0.00529467174783349
2384700,-0.0053201825357973576
2385000,-0.005321400705724955
2385300,-0.005322955083101988
2385600,-0.005320853088051081
2385900,-0.005284635350108147
2386200,-0.0053192623890936375
2386500,-0.005318721756339073
2386800,-0.005322742275893688
2387100,-0.005323438439518213
2387400,-0.005314232315868139
2387700,-0.0053211720660328865
2388000,-0.005307208281010389
2388300,-0.005322752986103296
2388600,-0.005321752745658159
2388900,-0.0053243753500282764
2389200,-0.005321640055626631
2389500,-0.005322251468896866
2389800,-0.005325356964021921
2390100,-0.0053252787329256535
2390400,-0.005318202544003725
2390700,-0.005303030833601952
2391000,-0.005322539713233709
2391300,-0.005314195528626442
2391600,-0.005321254022419453
2391900,-0.005310236010700464
2392200,-0.005320481024682522
2392500,-0.00532180443406105
2392800,-0.005320878233760595
2393100,-0.005314724054187536
2393400,-0.00532020628452301
2393700,-0.0053183105774223804
2394000,-0.0053176297806203365
2394300,-0.005317017901688814
2394600,-0.005316622089594603
2394900,-0.005320726428180933
2395200,-0.005322376731783152
2395500,-0.005321172531694174
2395800,-0.0053217606619000435
2396100,-0.005321321543306112
2396400,-0.005324387922883034
2396700,-0.00532014574855566
2397000,-0.005323484539985657
2397300,-0.005310229491442442
2397600,-0.005303174257278442
2397900,-0.005296035669744015
2398200,-0.0053077260963618755
2398500,-0.005322948098182678
2398800,-0.005316180642694235
2399100,-0.005314177367836237
2399400,-0.005308843683451414
2399700,-0.005326428916305304
2400000,-0.005325105972588062
2400300,-0.005325984675437212
2400600,-0.005323224235326052
2400900,-0.005326129030436277
2401200,-0.005322989542037249
2401500,-0.005313585978001356
2401800,-0.005316614639014006
2402100,-0.005324831232428551
2402400,-0.005321723408997059
2402700,-0.0053217532113194466
2403000,-0.005324923433363438
2403300,-0.005325703881680965
2403600,-0.005325329024344683
2403900,-0.00532417232170701
2404200,-0.00532218674197793
2404500,-0.005320660304278135
2404800,-0.005323030520230532
2405100,-0.005321345292031765
2405400,-0.005320840049535036
2405700,-0.005321573931723833
2406000,-0.005320556927472353
2406300,-0.0053231921046972275
2406600,-0.0053236717358231544
2406900,-0.0053206030279397964
2407200,-0.00532020628452301
2407500,-0.005314374342560768
2407800,-0.005315687973052263
2408100,-0.005304437130689621
2408400,-0.0053030033595860004
2408700,-0.005302025470882654
2409000,-0.0053124637342989445
2409300,-0.005312961991876364
2409600,-0.005314026027917862
2409900,-0.005312464665621519
2410200,-0.00531205628067255
2410500,-0.005310202483087778
2410800,-0.005308820400387049
2411100,-0.0053123533725738525
2411400,-0.005315047223120928
2411700,-0.005315340124070644
2412000,-0.005313022993505001
2412300,-0.005312426947057247
2412600,-0.005307651124894619
2412900,-0.005312408786267042
2413200,-0.005313115194439888
2413500,-0.0053138756193220615
2413800,-0.00531560555100441
2414100,-0.005313560366630554
2414400,-0.005314401350915432
2414700,-0.005310606211423874
2415000,-0.005310288164764643
2415300,-0.005310800392180681
2415600,-0.005311059299856424
2415900,-0.005310410633683205
2416200,-0.005309617146849632
2416500,-0.0053026932291686535
2416800,-0.005307464860379696
2417100,-0.005308276973664761
2417400,-0.0053073931485414505
2417700,-0.005313802044838667
2418000,-0.005310066044330597
2418300,-0.005314490757882595
2418600,-0.005317313130944967
2418900,-0.005305866245180368
2419200,-0.005317314062267542
2419500,-0.005300816614180803
2419800,-0.005280056968331337
2420100,-0.00529845617711544
2420400,-0.005304782185703516
2420700,-0.005311130080372095
2421000,-0.0053162407130002975
2421300,-0.005306821316480637
2421600,-0.0053003025241196156
2421900,-0.005299811717122793
2422200,-0.005307943560183048
2422500,-0.005316062364727259
2422800,-0.005314880516380072
2423100,-0.005314231384545565
2423400,-0.0053156339563429356
2423700,-0.0053130160085856915
2424000,-0.005311978980898857
2424300,-0.005314646754413843
2424600,-0.0053145005367696285
2424900,-0.005314200185239315
2425200,-0.005312047898769379
2425500,-0.00531370285898447
2425800,-0.005313368514180183
2426100,-0.0053143068216741085
2426400,-0.005318792536854744
2426700,-0.005319469608366489
2427000,-0.00532064912840724
2427300,-0.005311279091984034
2427600,-0.0053166551515460014
2427900,-0.0053091226145625114
2428200,-0.005315197166055441
2428500,-0.005316708702594042
2428800,-0.005318040028214455
2429100,-0.00532088428735733
2429400,-0.005312900058925152
2429700,-0.005321055185049772
2430000,-0.005322021432220936
2430300,-0.005320531316101551
2430600,-0.0053235869854688644
2430900,-0.005323407705873251
2431200,-0.00532081862911582
2431500,-0.005324104335159063
2431800,-0.005325311329215765
2432100,-0.0053254361264407635
2432400,-0.00532524986192584
2432700,-0.005323614459484816
2433000,-0.0053212339989840984
2433300,-0.0053228214383125305
2433600,-0.005318972282111645
2433900,-0.005305737257003784
2434200,-0.005315755028277636
2434500,-0.005320066120475531
2434800,-0.005321234930306673
2435100,-0.005320604424923658
2435400,-0.005322171840816736
2435700,-0.005321820266544819
2436000,-0.005312827415764332
2436300,-0.005321532487869263
2436600,-0.005319542717188597
2436900,-0.0052939909510314465
2437200,-0.005317543167620897
2437500,-0.005322933197021484
2437800,-0.005311891436576843
2438100,-0.005319991614669561
2438400,-0.0053184316493570805
2438700,-0.005319017451256514
2439000,-0.005298568867146969
2439300,-0.005312161520123482
2439600,-0.005324780475348234
2439900,-0.005320602096617222
2440200,-0.005308713298290968
2440500,-0.005322983488440514
2440800,-0.005318892188370228
2441100,-0.005318884272128344
2441400,-0.005320937372744083
2441700,-0.005323434714227915
2442000,-0.005322616081684828
2442300,-0.005325506906956434
2442600,-0.00532261747866869
2442900,-0.005324040073901415
2443200,-0.005325207486748695
2443500,-0.0053237369284033775
2443800,-0.005323894787579775
2444100,-0.005323735997080803
2444400,-0.005322797689586878
2444700,-0.005321545992046595
2445000,-0.005315846297889948
2445300,-0.005298050120472908
2445600,-0.00531358877196908
2445900,-0.0052972156554460526
2446200,-0.005302556324750185
2446500,-0.005297707859426737
2446800,-0.0052739535458385944
2447100,-0.005316221620887518
2447400,-0.0053141433745622635
2447700,-0.005317841190844774
2448000,-0.005316861439496279
2448300,-0.005314996931701899
2448600,-0.0053184456191957
2448900,-0.005318178329616785
2449200,-0.005322775803506374
2449500,-0.005314046982675791
2449800,-0.0053237201645970345
2450100,-0.005323620513081551
2450400,-0.0053248656913638115
2450700,-0.005325906910002232
2451000,-0.005326319020241499
2451300,-0.0053229304030537605
2451600,-0.00532944593578577
2451900,-0.005325842183083296
2452200,-0.005327860824763775
2452500,-0.005327473860234022
2452800,-0.0053286245092749596
2453100,-0.0053285569883883
2453400,-0.005329325329512358
2453700,-0.005324985831975937
2454000,-0.00530564971268177
2454300,-0.005323619581758976
2454600,-0.005328505765646696
2454900,-0.005325923673808575
2455200,-0.005329688545316458
2455500,-0.00532564939931035
2455800,-0.005330922547727823
2456100,-0.005325718782842159
2456400,-0.005331165157258511
2456700,-0.005330305080860853
2457000,-0.005329810548573732
2457300,-0.005330507643520832
2457600,-0.005330569576472044
2457900,-0.005330301355570555
2458200,-0.0053305476903915405
2458500,-0.005328428465873003
2458800,-0.005329137668013573
2459100,-0.005330569110810757
2459400,-0.005328384693711996
2459700,-0.0053276740945875645
2460000,-0.0053215716034173965
2460300,-0.005317570175975561
2460600,-0.005329622887074947
2460900,-0.005330413114279509
2461200,-0.005329754203557968
2461500,-0.005329957697540522
2461800,-0.005327627062797546
2462100,-0.005326797254383564
2462400,-0.005329624284058809
2462700,-0.005329578649252653
2463000,-0.0053293402306735516
2463300,-0.005328592378646135
2463600,-0.00532700726762414
2463900,-0.005327110644429922
2464200,-0.005328009370714426
2464500,-0.005321106407791376
2464800,-0.0053125121630728245
2465100,-0.005295094568282366
2465400,-0.005321396514773369
2465700,-0.005318041425198317
2466000,-0.005317115690559149
2466300,-0.005298242904245853
2466600,-0.005315910093486309
2466900,-0.0053254240192472935
2467200,-0.005318661220371723
2467500,-0.005327632650732994
2467800,-0.005329246632754803
2468100,-0.005324556492269039
2468400,-0.005324386525899172
2468700,-0.005318858195096254
2469000,-0.005324541591107845
2469300,-0.005327372346073389
2469600,-0.005327838938683271
2469900,-0.005328274331986904
2470200,-0.0053245555609464645
2470500,-0.005310949869453907
2470800,-0.005326549988240004
2471100,-0.005326166283339262
2471400,-0.005325003992766142
2471700,-0.005324181634932756
2472000,-0.005326617509126663
2472300,-0.005327390041202307
2472600,-0.005327210761606693
2472900,-0.0053220284171402454
2473200,-0.005322637502104044
2473500,-0.005326992832124233
2473800,-0.005318131763488054
2474100,-0.005328682716935873
2474400,-0.005328548606485128
2474700,-0.005329563282430172
2475000,-0.005329901352524757
2475300,-0.0053234100341796875
2475600,-0.005329940468072891
2475900,-0.00532927643507719
2476200,-0.005328176077455282
2476500,-0.005320283118635416
2476800,-0.0053251017816364765
2477100,-0.005316339433193207
2477400,-0.0052999043837189674
2477700,-0.005302492529153824
2478000,-0.005326219368726015
2478300,-0.005327905062586069
2478600,-0.00532917957752943
2478900,-0.00532800517976284
2479200,-0.005331657361239195
2479500,-0.005313871894031763
2479800,-0.005326091777533293
2480100,-0.005327464547008276
2480400,-0.005330834072083235
2480700,-0.00531576294451952
2481000,-0.005330710671842098
2481300,-0.005331010092049837
2481600,-0.005330567713826895
2481900,-0.005332143511623144
2482200,-0.005332374479621649
2482500,-0.005328517407178879
2482800,-0.005327856633812189
2483100,-0.005332669708877802
2483400,-0.005332217086106539
2483700,-0.005330252461135387
2484000,-0.005332646891474724
2484300,-0.00533036096021533
2484600,-0.005331150256097317
2484900,-0.0053313556127250195
2485200,-0.005321705248206854
2485500,-0.005273606162518263
2485800,-0.005311682820320129
2486100,-0.00533105805516243
2486400,-0.005325262434780598
2486700,-0.005327729042619467
2487000,-0.00531864445656538
2487300,-0.005331792403012514
2487600,-0.005332462955266237
2487900,-0.005332122556865215
2488200,-0.0053322697058320045
2488500,-0.005332085303962231
2488800,-0.005328142084181309
2489100,-0.005330114625394344
2489400,-0.005328143015503883
2489700,-0.005325450096279383
2490000,-0.00533226877450943
2490300,-0.005331450141966343
2490600,-0.005330529063940048
2490900,-0.005332206375896931
2491200,-0.005323578137904406
2491500,-0.00532692251726985
2491800,-0.0053267162293195724
2492100,-0.0053288573399186134
2492400,-0.005318152718245983
2492700,-0.005332728382200003
2493000,-0.005329570267349482
2493300,-0.00533143850043416
2493600,-0.005323975346982479
2493900,-0.005320184398442507
2494200,-0.005328201688826084
2494500,-0.005332625936716795
2494800,-0.00533289834856987
2495100,-0.005332376807928085
2495400,-0.00533222034573555
2495700,-0.0053288908675313
2496000,-0.005333301145583391
2496300,-0.005311528220772743
2496600,-0.005314891692250967
2496900,-0.00530551141127944
2497200,-0.005330996122211218
2497500,-0.005331188440322876
2497800,-0.005332848522812128
2498100,-0.005331798922270536
2498400,-0.00532878004014492
2498700,-0.0053186435252428055
2499000,-0.005314333830028772
2499300,-0.005330746527761221
2499600,-0.005332306958734989
2499900,-0.005327004007995129
2500200,-0.0053253439255058765
2500500,-0.0053296019323170185
2500800,-0.005331810563802719
2501100,-0.0053322333842515945
2501400,-0.005332182627171278
2501700,-0.005332031287252903
2502000,-0.005315972957760096
2502300,-0.005330800078809261
2502600,-0.005332467146217823
2502900,-0.005330237559974194
2503200,-0.0053322575986385345
2503500,-0.005332300905138254
2503800,-0.005332763772457838
2504100,-0.005330871790647507
2504400,-0.005333064589649439
2504700,-0.005332078784704208
2505000,-0.005325628444552422
2505300,-0.005333280190825462
2505600,-0.005325715523213148
2505900,-0.0053183832205832005
2506200,-0.005324744153767824
2506500,-0.005298040807247162
2506800,-0.005333193577826023
2507100,-0.0053332713432610035
2507400,-0.005317440256476402
2507700,-0.005327011924237013
2508000,-0.0053252000361680984
2508300,-0.005316618364304304
2508600,-0.005317798350006342
2508900,-0.00533300032839179
2509200,-0.005331935361027718
2509500,-0.005333061330020428
2509800,-0.005332831293344498
2510100,-0.005331556312739849
2510400,-0.00533255422487855
2510700,-0.005332824308425188
2511000,-0.005330583080649376
2511300,-0.005333160515874624
2511600,-0.005333140958100557
2511900,-0.005333257839083672
2512200,-0.005332615226507187
2512500,-0.00532727362588048
2512800,-0.005331732332706451
2513100,-0.005329855717718601
2513400,-0.005333275534212589
2513700,-0.005320086143910885
2514000,-0.005333244800567627
2514300,-0.005332192871719599
2514600,-0.005328821483999491
2514900,-0.005331411026418209
2515200,-0.00533266831189394
2515500,-0.005332693457603455
2515800,-0.005333273205906153
2516100,-0.00532575836405158
2516400,-0.005322553217411041
2516700,-0.005333204288035631
2517000,-0.0053310454823076725
2517300,-0.005323527846485376
2517600,-0.005330328829586506
2517900,-0.005329546984285116
2518200,-0.005332428961992264
2518500,-0.005327635444700718
2518800,-0.0053320941515266895
2519100,-0.005332084372639656
2519400,-0.005332550033926964
2519700,-0.005326617043465376
2520000,-0.0053320033475756645
2520300,-0.005331155378371477
2520600,-0.0053329854272305965
2520900,-0.005329100880771875
2521200,-0.0053169140592217445
2521500,-0.005313177593052387
2521800,-0.005322576034814119
2522100,-0.00532185984775424
2522400,-0.0053229439072310925
2522700,-0.005326390266418457
2523000,-0.00532160047441721
2523300,-0.0053324513137340546
2523600,-0.0053326040506362915
2523900,-0.005333297420293093
2524200,-0.005310033448040485
2524500,-0.005304186139255762
2524800,-0.005298206117004156
2525100,-0.005328316241502762
2525400,-0.005318818613886833
2525700,-0.005333294626325369
2526000,-0.005325681064277887
2526300,-0.005332183558493853
2526600,-0.0053330473601818085
2526900,-0.0053331730887293816
2527200,-0.0053322212770581245
2527500,-0.005332323722541332
2527800,-0.0053331488743424416
2528100,-0.005333125125616789
2528400,-0.005332647357136011
2528700,-0.0053291236981749535
2529000,-0.005318463314324617
2529300,-0.005329668987542391
2529600,-0.005330433137714863
2529900,-0.0053250426426529884
2530200,-0.00532833905890584
2530500,-0.005330576561391354
2530800,-0.0053317067213356495
2531100,-0.005331286694854498
2531400,-0.005332648288458586
2531700,-0.00533217703923583
2532000,-0.005331804510205984
2532300,-0.0053289784118533134
2532600,-0.005331375636160374
2532900,-0.00533165130764246
2533200,-0.005331715103238821
2533500,-0.0053282249718904495
2533800,-0.0053298259153962135
2534100,-0.005330528132617474
2534400,-0.005330605432391167
2534700,-0.005327773280441761
2535000,-0.00532439723610878
2535300,-0.005330922547727823
2535600,-0.005304040387272835
2535900,-0.0053224386647343636
2536200,-0.005329417530447245
2536500,-0.005332053638994694
2536800,-0.005330810323357582
2537100,-0.005322467070072889
2537400,-0.005322697572410107
2537700,-0.005324854515492916
2538000,-0.0053221373818814754
2538300,-0.0053200251422822475
2538600,-0.00533164432272315
2538900,-0.005327989812940359
2539200,-0.005324483383446932
2539500,-0.005330096464604139
2539800,-0.005328495986759663
2540100,-0.005331049207597971
2540400,-0.005330959800630808
2540700,-0.0053290557116270065
2541000,-0.0053276969119906425
2541300,-0.005326362792402506
2541600,-0.005327665247023106
2541900,-0.005322983954101801
2542200,-0.005331385415047407
2542500,-0.005331540014594793
2542800,-0.005331221502274275
2543100,-0.005331028718501329
2543400,-0.005331231281161308
2543700,-0.005332746542990208
2544000,-0.005331031978130341
2544300,-0.005331328604370356
2544600,-0.0053303730674088
2544900,-0.005325843580067158
2545200,-0.005330026149749756
2545500,-0.0053207105956971645
2545800,-0.00532689830288291
2546100,-0.005325916223227978
2546400,-0.005321174394339323
2546700,-0.005327831022441387
2547000,-0.005328982602804899
2547300,-0.00532681867480278
2547600,-0.005327224265784025
2547900,-0.005326945334672928
2548200,-0.005324636586010456
2548500,-0.005329738836735487
2548800,-0.0053272731602191925
2549100,-0.005325566977262497
2549400,-0.005328032653778791
2549700,-0.0053292084485292435
2550000,-0.005325328558683395
2550300,-0.005328520201146603
2550600,-0.005327101331204176
2550900,-0.005328597500920296
2551200,-0.005329063627868891
2551500,-0.005328434519469738
2551800,-0.005328791681677103
2552100,-0.005328517872840166
2552400,-0.005328173283487558
2552700,-0.0053183771669864655
2553000,-0.005325911566615105
2553300,-0.005328165367245674
2553600,-0.005325564183294773
2553900,-0.005328324623405933
2554200,-0.005331647582352161
2554500,-0.005329592153429985
2554800,-0.00532899284735322
2555100,-0.005332502536475658
2555400,-0.00530805392190814
2555700,-0.005315480288118124
2556000,-0.0053291115909814835
2556300,-0.0053300876170396805
2556600,-0.0053324270993471146
2556900,-0.005331787746399641
2557200,-0.005329358857125044
2557500,-0.005330758169293404
2557800,-0.005332509987056255
2558100,-0.00532985245808959
2558400,-0.005328741390258074
2558700,-0.0053321365267038345
2559000,-0.005328283179551363
2559300,-0.005326103884726763
2559600,-0.0053312391974031925
2559900,-0.005331479012966156
2560200,-0.005331608932465315
2560500,-0.00532726664096117
2560800,-0.005330139771103859
2561100,-0.005331323482096195
2561400,-0.005331979598850012
2561700,-0.0053302692249417305
2562000,-0.005331937223672867
2562300,-0.005332014057785273
2562600,-0.00533149391412735
2562900,-0.005327020771801472
2563200,-0.005330991465598345
2563500,-0.005331248510628939
2563800,-0.005331717897206545
2564100,-0.005331296008080244
2564400,-0.005323109216988087
2564700,-0.005325424950569868
2565000,-0.005331915803253651
2565300,-0.005331654101610184
2565600,-0.005330182611942291
2565900,-0.005332064814865589
2566200,-0.00532457185909152
2566500,-0.0053159925155341625
2566800,-0.0053286864422261715
2567100,-0.005332129076123238
2567400,-0.005332523491233587
2567700,-0.0053323800675570965
2568000,-0.005331090185791254
2568300,-0.005332374479621649
2568600,-0.005329823587089777
2568900,-0.005331851541996002
2569200,-0.005333005916327238
2569500,-0.005331873893737793
2569800,-0.005326298531144857
2570100,-0.005332362372428179
2570400,-0.005327591672539711
2570700,-0.005320549011230469
2571000,-0.005332037340849638
2571300,-0.005329483654350042
2571600,-0.005325912032276392
2571900,-0.005331940948963165
2572200,-0.005324492696672678
2572500,-0.0053234826773405075
2572800,-0.005328443832695484
2573100,-0.005330885760486126
2573400,-0.005330225918442011
2573700,-0.005333137698471546
2574000,-0.0053323786705732346
2574300,-0.005331685300916433
2574600,-0.0053274258971214294
2574900,-0.005316993687301874
2575200,-0.005329560488462448
2575500,-0.0053324513137340546
2575800,-0.0053316145204007626
2576100,-0.005318377632647753
2576400,-0.0053190323524177074
2576700,-0.005307676270604134
2577000,-0.005332931410521269
2577300,-0.005332835018634796
2577600,-0.0053322529420256615
2577900,-0.00531543605029583
2578200,-0.0053238035179674625
2578500,-0.0053299805149436
2578800,-0.005329304840415716
2579100,-0.005322244483977556
2579400,-0.005331624299287796
2579700,-0.005328267812728882
2580000,-0.005330997984856367
2580300,-0.005329924635589123
2580600,-0.0053283474408090115
2580900,-0.005310218781232834
2581200,-0.005310077220201492
2581500,-0.005321423057466745
2581800,-0.005326297599822283
2582100,-0.005319463554769754
2582400,-0.0053253211081027985
2582700,-0.005327594466507435
2583000,-0.005328203551471233
2583300,-0.005328553728759289
2583600,-0.005330447107553482
2583900,-0.005328651983290911
2584200,-0.005324296187609434
2584500,-0.00533090066164732
2584800,-0.005320800002664328
2585100,-0.0053263818845152855
2585400,-0.005326604470610619
2585700,-0.005329155828803778
2586000,-0.005328807048499584
2586300,-0.005323033779859543
2586600,-0.005327014718204737
2586900,-0.005323849152773619
2587200,-0.005322338081896305
2587500,-0.0053257085382938385
2587800,-0.005322394892573357
2588100,-0.00532779423519969
2588400,-0.0053175981156528
2588700,-0.0053254347294569016
2589000,-0.005324872676283121
2589300,-0.005324291065335274
2589600,-0.005320373922586441
2589900,-0.005319456569850445
2590200,-0.005319851916283369
2590500,-0.005320401396602392
2590800,-0.0053217001259326935
2591100,-0.005311237648129463
2591400,-0.0053047179244458675
2591700,-0.005289932247251272
2592000,-0.005314863286912441
2592300,-0.005307318642735481
2592600,-0.005311972927302122
2592900,-0.005320279859006405
2593200,-0.0053176674991846085
2593500,-0.005314014386385679
2593800,-0.005307801067829132
2594100,-0.00531615037471056
2594400,-0.005315716378390789
2594700,-0.005319342482835054
2595000,-0.0053197843953967094
2595300,-0.005321337375789881
2595600,-0.005311264656484127
2595900,-0.005320532713085413
2596200,-0.005316752940416336
2596500,-0.0052968766540288925
2596800,-0.005312776658684015
2597100,-0.005319950636476278
2597400,-0.005321158561855555
2597700,-0.005321026314049959
2598000,-0.005323439370840788
2598300,-0.0053107356652617455
2598600,-0.005319145508110523
2598900,-0.005322072189301252
2599200,-0.005322672426700592
2599500,-0.005318142473697662
2599800,-0.005317531060427427
2600100,-0.00532224215567112
2600400,-0.005319150164723396
2600700,-0.0053219846449792385
2601000,-0.005320630501955748
2601300,-0.005322957411408424
2601600,-0.005322208162397146
2601900,-0.0053179217502474785
2602200,-0.005318122915923595
2602500,-0.005314264912158251
2602800,-0.0053147501312196255
2603100,-0.005323076155036688
2603400,-0.005322508979588747
2603700,-0.005321534816175699
2604000,-0.005321432836353779
2604300,-0.005322376266121864
2604600,-0.005320259369909763
2604900,-0.005321946926414967
2605200,-0.005320828408002853
2605500,-0.00531418202444911
2605800,-0.005323302932083607
2606100,-0.005320165306329727
2606400,-0.005321947857737541
2606700,-0.005323488265275955
2607000,-0.005319520831108093
2607300,-0.005322554148733616
2607600,-0.00532009219750762
2607900,-0.005314827896654606
2608200,-0.005313429981470108
2608500,-0.005313808564096689
2608800,-0.005318889394402504
2609100,-0.00531906820833683
2609400,-0.005316366907209158
2609700,-0.0053166975267231464
2610000,-0.005320773459970951
2610300,-0.005320165306329727
2610600,-0.00531745096668601
2610900,-0.005316385067999363
2611200,-0.0053154900670051575
2611500,-0.005312701221555471
2611800,-0.005318618379533291
2612100,-0.005314071197062731
2612400,-0.0053150225430727005
2612700,-0.0053176977671682835
2613000,-0.005304594524204731
2613300,-0.005319494754076004
2613600,-0.005315911956131458
2613900,-0.005314909387379885
2614200,-0.0053040808998048306
2614500,-0.005305469501763582
2614800,-0.005290832370519638
2615100,-0.0052755847573280334
2615400,-0.005280561279505491
2615700,-0.005302257835865021
2616000,-0.005316493101418018
2616300,-0.005312313791364431
2616600,-0.005316166672855616
2616900,-0.005311453249305487
2617200,-0.005315229296684265
2617500,-0.005318237468600273
2617800,-0.005318450275808573
2618100,-0.005320917349308729
2618400,-0.005321912933140993
2618700,-0.005320284981280565
2619000,-0.00532001256942749
2619300,-0.0053198314271867275
2619600,-0.005318071227520704
2619900,-0.005318956915289164
2620200,-0.005316541064530611
2620500,-0.0053199115209281445
2620800,-0.005314803682267666
2621100,-0.005321018397808075
2621400,-0.005322250071913004
2621700,-0.005321147385984659
2622000,-0.005318335723131895
2622300,-0.005316625814884901
2622600,-0.0053170714527368546
2622900,-0.005317132920026779
2623200,-0.005315006710588932
2623500,-0.005312263034284115
2623800,-0.005307893734425306
2624100,-0.005310185253620148
2624400,-0.005313682835549116
2624700,-0.005314669106155634
2625000,-0.005314198322594166
2625300,-0.005310988985002041
2625600,-0.0053060706704854965
2625900,-0.005307618994265795
2626200,-0.005305355414748192
2626500,-0.005310032516717911
2626800,-0.0053068120032548904
2627100,-0.005311297252774239
2627400,-0.005308854393661022
2627700,-0.005312405992299318
2628000,-0.005316670518368483
2628300,-0.005316367372870445
2628600,-0.005307357292622328
2628900,-0.005322547629475594
2629200,-0.005318792071193457
2629500,-0.005317015573382378
2629800,-0.005322419572621584
2630100,-0.005317216739058495
2630400,-0.005324011668562889
2630700,-0.005325527396053076
2631000,-0.005319129675626755
2631300,-0.005314000882208347
2631600,-0.005321943201124668
2631900,-0.005313962697982788
2632200,-0.005324037279933691
2632500,-0.00531529076397419
2632800,-0.005321035627275705
2633100,-0.005306079983711243
2633400,-0.005314559210091829
2633700,-0.005322136450558901
2634000,-0.005327001679688692
2634300,-0.005316494032740593
2634600,-0.0053262291476130486
2634900,-0.005321932025253773
2635200,-0.00532615277916193
2635500,-0.0053268009796738625
2635800,-0.005326557904481888
2636100,-0.005325851961970329
2636400,-0.005325883161276579
2636700,-0.005327643360942602
2637000,-0.005318137817084789
2637300,-0.005326014943420887
2637600,-0.005326916463673115
2637900,-0.00532363960519433
2638200,-0.005327354650944471
2638500,-0.005318688228726387
2638800,-0.005326701328158379
2639100,-0.0053244829177856445
2639400,-0.0053255753591656685
2639700,-0.005323745775967836
2640000,-0.005317607428878546
2640300,-0.005322421435266733
